ID	Length
PITG_06771	627
PITG_06772	2329
PITG_06773	3150
PITG_06774	333
PITG_06775	357
PITG_06776	2652
PITG_06777	921
PITG_06778	1320
PITG_06779	504
PITG_06780	1683
PITG_06781	642
PITG_06782	3810
PITG_06783	1661
PITG_06785	552
PITG_06788	1575
PITG_06790	498
PITG_06791	1442
PITG_06792	3177
PITG_06793	918
PITG_06794	1410
PITG_06795	2097
PITG_06796	1294
PITG_06797	2361
PITG_06798	189
PITG_06799	571
PITG_06800	2175
PITG_06801	567
PITG_06802	1269
PITG_06803	1941
PITG_06804	15819
PITG_06805	1113
PITG_06806	324
PITG_06808	1920
PITG_06809	891
PITG_06810	651
PITG_06813	858
PITG_06814	1947
PITG_06815	1733
PITG_06816	1010
PITG_06817	2343
PITG_06818	1164
PITG_06819	1438
PITG_06820	2103
PITG_06821	806
PITG_06822	2617
PITG_06823	843
PITG_06824	591
PITG_06826	402
PITG_06827	2046
PITG_06828	3459
PITG_06829	4976
PITG_06830	699
PITG_06831	2343
PITG_06832	5310
PITG_06833	2763
PITG_06834	1743
PITG_06835	1530
PITG_06836	522
PITG_06837	303
PITG_06838	330
PITG_06839	351
PITG_06840	405
PITG_06841	2208
PITG_06843	288
PITG_06844	222
PITG_06845	520
PITG_06846	909
PITG_06847	1608
PITG_06848	820
PITG_06849	1474
PITG_06850	1158
PITG_06851	879
PITG_06852	1839
PITG_06853	1902
PITG_06854	620
PITG_06855	1473
PITG_06856	993
PITG_06859	2055
PITG_06860	4071
PITG_06861	1245
PITG_06862	4122
PITG_06863	4098
PITG_06864	2292
PITG_06865	909
PITG_06867	1358
PITG_06868	1149
PITG_06869	1341
PITG_06870	693
PITG_06871	3315
PITG_06872	948
PITG_06873	648
PITG_06874	2037
PITG_06876	810
PITG_06877	2016
PITG_06878	1005
PITG_06879	786
PITG_06880	1158
PITG_06881	2683
PITG_06884	618
PITG_06885	2898
PITG_06886	651
PITG_06887	1134
PITG_06888	366
PITG_06889	2050
PITG_06890	1508
PITG_06891	849
PITG_06892	1923
PITG_06893	1752
PITG_06894	1125
PITG_06895	1614
PITG_06896	1123
PITG_06897	1639
PITG_06898	3160
PITG_06899	2743
PITG_06900	1944
PITG_06901	564
PITG_06902	6051
PITG_06903	2970
PITG_06904	759
PITG_06905	1239
PITG_06906	2088
PITG_06907	1681
PITG_06908	522
PITG_06909	846
PITG_06910	909
PITG_06911	1854
PITG_06912	1419
PITG_06913	4863
PITG_06914	764
PITG_06915	1619
PITG_06916	3555
PITG_06917	5929
PITG_06918	453
PITG_06919	1279
PITG_06920	1489
PITG_06921	369
PITG_06922	651
PITG_06923	1830
PITG_06924	3003
PITG_06925	2032
PITG_06926	1020
PITG_06927	1137
PITG_06928	1461
PITG_06929	3489
PITG_06930	1047
PITG_06931	798
PITG_06932	441
PITG_06933	2487
PITG_06934	2479
PITG_06935	1563
PITG_06936	1684
PITG_06937	903
PITG_06938	894
PITG_06939	1134
PITG_06940	768
PITG_06941	3273
PITG_06942	876
PITG_06943	1647
PITG_06944	375
PITG_06945	2877
PITG_06946	1693
PITG_06947	1011
PITG_06948	480
PITG_06949	503
PITG_06950	708
PITG_06951	339
PITG_06952	1450
PITG_06953	528
PITG_06954	1986
PITG_06955	566
PITG_06957	744
PITG_06958	399
PITG_06962	1218
PITG_06963	2863
PITG_06964	2241
PITG_06965	4452
PITG_06966	1209
PITG_06967	1322
PITG_06968	2301
PITG_06969	777
PITG_06970	1923
PITG_06972	429
PITG_06973	744
PITG_06974	810
PITG_06976	1373
PITG_06977	759
PITG_06978	1770
PITG_06979	1076
PITG_06980	894
PITG_06981	2544
PITG_06982	1245
PITG_06983	339
PITG_06984	894
PITG_06985	1424
PITG_06986	2919
PITG_06987	924
PITG_06988	816
PITG_06989	1082
PITG_06990	511
PITG_06991	741
PITG_06992	2603
PITG_06994	1716
PITG_06995	1327
PITG_06996	702
PITG_06997	507
PITG_06999	327
PITG_07002	330
PITG_07004	555
PITG_07005	540
PITG_07006	1446
PITG_07007	1026
PITG_07008	1515
PITG_07009	855
PITG_07010	951
PITG_07011	1076
PITG_07012	3720
PITG_07013	468
PITG_07014	381
PITG_07015	702
PITG_07016	2421
PITG_07017	3515
PITG_07020	456
PITG_07021	1120
PITG_07022	2298
PITG_07023	1275
PITG_07024	1617
PITG_07025	1236
PITG_07026	2741
PITG_07027	1764
PITG_07028	867
PITG_07029	1021
PITG_07030	1233
PITG_07031	1809
PITG_07032	1317
PITG_07033	432
PITG_07034	4211
PITG_07035	1875
PITG_07036	3375
PITG_07037	3300
PITG_07038	1097
PITG_07039	1125
PITG_07040	1875
PITG_07041	3101
PITG_07042	555
PITG_07043	333
PITG_07044	756
PITG_07045	2812
PITG_07046	2502
PITG_07047	1788
PITG_07048	800
PITG_07049	1389
PITG_07050	408
PITG_07051	1770
PITG_07052	375
PITG_07053	1623
PITG_07054	711
PITG_07055	2709
PITG_07056	1472
PITG_07057	1077
PITG_07058	735
PITG_07059	1437
PITG_07060	943
PITG_07061	825
PITG_07062	1725
PITG_07063	873
PITG_07064	881
PITG_07065	1329
PITG_07066	326
PITG_07067	690
PITG_07068	957
PITG_07069	915
PITG_07070	762
PITG_07071	930
PITG_07072	696
PITG_07073	1233
PITG_07074	2682
PITG_07076	3810
PITG_07077	1487
PITG_07078	2199
PITG_07079	927
PITG_07080	850
PITG_07081	891
PITG_07082	246
PITG_07083	846
PITG_07084	1011
PITG_07085	1353
PITG_07086	1455
PITG_07087	1425
PITG_07088	1479
PITG_07090	747
PITG_07091	480
PITG_07092	330
PITG_07093	645
PITG_07094	396
PITG_07095	339
PITG_07096	1335
PITG_07097	1227
PITG_07098	2388
PITG_07099	1146
PITG_07100	1259
PITG_07101	3387
PITG_07102	3138
PITG_07103	4515
PITG_07104	1182
PITG_07105	487
PITG_07107	583
PITG_07108	930
PITG_07109	2166
PITG_07110	2175
PITG_07111	1263
PITG_07112	375
PITG_07113	903
PITG_07115	4158
PITG_07116	1383
PITG_07117	1854
PITG_07118	3546
PITG_07119	1066
PITG_07120	2427
PITG_07121	1083
PITG_07122	420
PITG_07123	813
PITG_07124	482
PITG_07125	2022
PITG_07126	1704
PITG_07127	701
PITG_07128	1116
PITG_07129	2361
PITG_07131	1108
PITG_07132	1205
PITG_07133	897
PITG_07134	4101
PITG_07135	683
PITG_07136	921
PITG_07137	468
PITG_07138	108
PITG_07139	1738
PITG_07140	1890
PITG_07141	1409
PITG_07142	441
PITG_07143	2105
PITG_07145	1768
PITG_07146	303
PITG_07147	1503
PITG_07148	2412
PITG_07149	585
PITG_07150	354
PITG_07151	2046
PITG_07152	1515
PITG_07153	1491
PITG_07154	1104
PITG_07155	651
PITG_07156	1383
PITG_07157	1395
PITG_07160	1458
PITG_07161	1356
PITG_07162	978
PITG_07163	306
PITG_07164	1488
PITG_07165	1536
PITG_07166	1143
PITG_07167	551
PITG_07168	1410
PITG_07169	1194
PITG_07170	666
PITG_07171	882
PITG_07172	4164
PITG_07173	640
PITG_07174	810
PITG_07175	585
PITG_07176	1656
PITG_07182	438
PITG_07183	216
PITG_07184	1653
PITG_07190	1141
PITG_07191	1282
PITG_07192	4119
PITG_07193	1089
PITG_07194	3039
PITG_07195	625
PITG_07197	1353
PITG_07199	724
PITG_07200	1056
PITG_07201	4955
PITG_07202	366
PITG_07203	285
PITG_07204	1905
PITG_07205	1571
PITG_07206	741
PITG_07207	234
PITG_07210	1944
PITG_07211	723
PITG_07212	1338
PITG_07213	345
PITG_07214	1887
PITG_07215	2691
PITG_07216	1500
PITG_07217	2424
PITG_07218	3591
PITG_07224	474
PITG_07226	4047
PITG_07227	495
PITG_07228	690
PITG_07229	333
PITG_07230	7653
PITG_07231	1659
PITG_07232	1056
PITG_07233	2517
PITG_07234	1737
PITG_07235	2860
PITG_07236	1713
PITG_07237	1458
PITG_07238	677
PITG_07239	1062
PITG_07240	792
PITG_07241	1665
PITG_07242	639
PITG_07243	2700
PITG_07244	1074
PITG_07245	465
PITG_07246	1053
PITG_07247	4113
PITG_07248	2918
PITG_07249	1252
PITG_07250	882
PITG_07251	2493
PITG_07252	630
PITG_07253	300
PITG_07254	639
PITG_07255	1044
PITG_07256	934
PITG_07257	1434
PITG_07258	1535
PITG_07259	819
PITG_07260	756
PITG_07261	1677
PITG_07262	4110
PITG_07263	420
PITG_07269	886
PITG_07270	4425
PITG_07271	3551
PITG_07272	915
PITG_07273	513
PITG_07274	3258
PITG_07275	1116
PITG_07276	1434
PITG_07277	1639
PITG_07278	1134
PITG_07279	3387
PITG_07280	1149
PITG_07281	2142
PITG_07282	1083
PITG_07283	1338
PITG_07284	2146
PITG_07285	1174
PITG_07286	4304
PITG_07287	771
PITG_07288	1557
PITG_07289	4044
PITG_07290	1329
PITG_07291	993
PITG_07292	690
PITG_07293	1299
PITG_07295	426
PITG_07296	2154
PITG_07297	1382
PITG_07298	2197
PITG_07299	1278
PITG_07300	512
PITG_07301	4068
PITG_07302	6885
PITG_07303	1929
PITG_07304	1314
PITG_07305	1517
PITG_07306	615
PITG_07307	5820
PITG_07308	981
PITG_07309	1548
PITG_07310	897
PITG_07311	2130
PITG_07312	756
PITG_07314	3017
PITG_07315	1032
PITG_07316	651
PITG_07317	2850
PITG_07318	945
PITG_07319	2964
PITG_07320	2121
PITG_07321	2358
PITG_07324	2127
PITG_07325	1119
PITG_07326	1156
PITG_07327	1470
PITG_07328	877
PITG_07329	699
PITG_07331	1314
PITG_07332	1581
PITG_07333	1086
PITG_07334	969
PITG_07335	1101
PITG_07336	1017
PITG_07337	2082
PITG_07338	879
PITG_07339	702
PITG_07340	569
PITG_07341	819
PITG_07342	321
PITG_07343	1935
PITG_07344	2037
PITG_07345	2031
PITG_07346	1872
PITG_07347	892
PITG_07348	643
PITG_07349	954
PITG_07354	2367
PITG_07355	1265
PITG_07357	408
PITG_07358	801
PITG_07359	336
PITG_07360	1491
PITG_07361	633
PITG_07362	657
PITG_07363	1435
PITG_07364	1074
PITG_07365	1710
PITG_07366	522
PITG_07367	1512
PITG_07371	1008
PITG_07373	366
PITG_07374	849
PITG_07376	1158
PITG_07377	2007
PITG_07378	1500
PITG_07379	1980
PITG_07380	1695
PITG_07381	1845
PITG_07382	1386
PITG_07383	1323
PITG_07384	791
PITG_07385	1491
PITG_07387	864
PITG_07389	1305
PITG_07390	1304
PITG_07391	1307
PITG_07392	1158
PITG_07393	690
PITG_07394	1365
PITG_07395	333
PITG_07397	1203
PITG_07398	1074
PITG_07399	2226
PITG_07400	783
PITG_07401	687
PITG_07404	1044
PITG_07405	1580
PITG_07406	963
PITG_07407	1267
PITG_07408	1201
PITG_07409	1314
PITG_07410	1287
PITG_07411	1236
PITG_07412	1194
PITG_07414	474
PITG_07415	585
PITG_07417	858
PITG_07418	471
PITG_07419	729
PITG_07420	327
PITG_07421	882
PITG_07422	1236
PITG_07423	1173
PITG_07424	1695
PITG_07425	450
PITG_07426	1196
PITG_07427	1647
PITG_07428	300
PITG_07431	1217
PITG_07433	1104
PITG_07434	705
PITG_07435	501
PITG_07436	517
PITG_07437	807
PITG_07438	939
PITG_07440	1095
PITG_07444	497
PITG_07445	4439
PITG_07447	309
PITG_07449	1501
PITG_07451	384
PITG_07452	246
PITG_07453	351
PITG_07454	336
PITG_07455	3798
PITG_07456	1245
PITG_07458	1395
PITG_07459	1041
PITG_07462	1143
PITG_07463	429
PITG_07464	537
PITG_07467	492
PITG_07468	492
PITG_07470	2931
PITG_07473	939
PITG_07474	3069
PITG_07476	663
PITG_07481	300
PITG_07482	255
PITG_07483	888
PITG_07486	549
PITG_07487	504
PITG_07488	546
PITG_07492	726
PITG_07493	492
PITG_07494	423
PITG_07496	468
PITG_07499	357
PITG_07500	357
PITG_07501	679
PITG_07506	627
PITG_07507	492
PITG_07509	829
PITG_07510	480
PITG_07514	695
PITG_07516	1293
PITG_07519	588
PITG_07520	300
PITG_07521	1118
PITG_07522	1407
PITG_07523	1203
PITG_07528	1236
PITG_07529	536
PITG_07530	1857
PITG_07531	1914
PITG_07532	2030
PITG_07533	780
PITG_07534	585
PITG_07535	1431
PITG_07536	811
PITG_07537	1174
PITG_07538	1914
PITG_07539	1440
PITG_07541	459
PITG_07542	423
PITG_07543	728
PITG_07545	732
PITG_07546	780
PITG_07547	753
PITG_07548	489
PITG_07549	1797
PITG_07550	717
PITG_07551	705
PITG_07552	814
PITG_07553	751
PITG_07554	492
PITG_07555	513
PITG_07556	720
PITG_07557	477
PITG_07558	735
PITG_07560	609
PITG_07561	1623
PITG_07562	1821
PITG_07564	1713
PITG_07565	1698
PITG_07566	654
PITG_07567	5919
PITG_07569	864
PITG_07570	609
PITG_07571	1638
PITG_07572	780
PITG_07573	2157
PITG_07574	1152
PITG_07575	855
PITG_07576	1629
PITG_07578	1335
PITG_07579	438
PITG_07580	789
PITG_07581	1263
PITG_07582	1164
PITG_07583	489
PITG_07584	714
PITG_07586	447
PITG_07587	447
PITG_07589	2001
PITG_07591	486
PITG_07593	318
PITG_07594	450
PITG_07597	450
PITG_07598	405
PITG_07599	1679
PITG_07600	570
PITG_07601	942
PITG_07604	396
PITG_07605	585
PITG_07625	1212
PITG_07626	1572
PITG_07627	2514
PITG_07628	1680
PITG_07630	960
PITG_07633	533
PITG_07634	480
PITG_07635	2115
PITG_07636	2007
PITG_07637	402
PITG_07638	751
PITG_07641	291
PITG_07642	222
PITG_07643	1777
PITG_07644	2447
PITG_07645	1005
PITG_07646	465
PITG_07648	705
PITG_07649	570
PITG_07650	1734
PITG_07651	2034
PITG_07652	3285
PITG_07653	786
PITG_07654	594
PITG_07655	12192
PITG_07656	2706
PITG_07657	1342
PITG_07658	348
PITG_07659	438
PITG_07660	963
PITG_07661	1689
PITG_07662	132
PITG_07663	1692
PITG_07664	1647
PITG_07668	1092
PITG_07669	2262
PITG_07670	1794
PITG_07671	1597
PITG_07674	408
PITG_07675	585
PITG_07676	765
PITG_07677	252
PITG_07679	1872
PITG_07680	912
PITG_07681	1374
PITG_07682	1829
PITG_07683	1416
PITG_07685	1197
PITG_07686	1518
PITG_07687	2838
PITG_07688	1556
PITG_07689	315
PITG_07695	1295
PITG_07696	1402
PITG_07697	789
PITG_07698	867
PITG_07699	1599
PITG_07700	826
PITG_07701	879
PITG_07702	1740
PITG_07703	4671
PITG_07704	648
PITG_07705	519
PITG_07707	1761
PITG_07708	659
PITG_07709	1548
PITG_07710	1536
PITG_07711	1383
PITG_07712	393
PITG_07713	1386
PITG_07714	4035
PITG_07715	3840
PITG_07716	3969
PITG_07717	4092
PITG_07718	1368
PITG_07719	1128
PITG_07720	1098
PITG_07721	873
PITG_07722	1563
PITG_07723	1533
PITG_07724	2424
PITG_07725	2543
PITG_07727	693
PITG_07728	3249
PITG_07729	882
PITG_07730	1002
PITG_07731	2400
PITG_07733	309
PITG_07736	363
PITG_07737	354
PITG_07741	348
PITG_07744	4125
PITG_07745	951
PITG_07749	402
PITG_07750	612
PITG_07751	1498
PITG_07752	1302
PITG_07758	420
PITG_07761	711
PITG_07762	285
PITG_07764	885
PITG_07765	2592
PITG_07766	348
PITG_07767	1593
PITG_07772	565
PITG_07773	435
PITG_07774	1713
PITG_07775	719
PITG_07776	786
PITG_07777	1581
PITG_07778	2697
PITG_07779	405
PITG_07780	752
PITG_07783	1086
PITG_07786	438
PITG_07790	1306
PITG_07791	656
PITG_07792	510
PITG_07793	420
PITG_07794	1203
PITG_07795	2346
PITG_07796	2910
PITG_07797	2231
PITG_07799	2286
PITG_07800	3960
PITG_07801	3405
PITG_07802	768
PITG_07803	1701
PITG_07804	903
PITG_07807	963
PITG_07808	2086
PITG_07809	1305
PITG_07810	621
PITG_07811	264
PITG_07813	1179
PITG_07814	11322
PITG_07815	763
PITG_07816	486
PITG_07817	6441
PITG_07818	333
PITG_07820	1335
PITG_07821	5639
PITG_07822	4590
PITG_07823	2424
PITG_07825	1118
PITG_07826	392
PITG_07827	426
PITG_07828	1659
PITG_07829	939
PITG_07830	2166
PITG_07831	766
PITG_07832	758
PITG_07833	795
PITG_07836	429
PITG_07837	583
PITG_07838	831
PITG_07839	983
PITG_07840	4446
PITG_07841	1464
PITG_07842	765
PITG_07843	1406
PITG_07844	348
PITG_07845	1269
PITG_07846	1609
PITG_07847	1047
PITG_07848	1029
PITG_07849	645
PITG_07850	882
PITG_07851	1262
PITG_07852	2288
PITG_07853	2010
PITG_07854	1950
PITG_07855	1395
PITG_07856	957
PITG_07857	1187
PITG_07858	1033
PITG_07859	936
PITG_07860	1740
PITG_07861	1518
PITG_07865	8253
PITG_07866	636
PITG_07868	2673
PITG_07869	939
PITG_07870	363
PITG_07873	5856
PITG_07874	4686
PITG_07875	2904
PITG_07876	357
PITG_07877	237
PITG_07878	1596
PITG_07879	1092
PITG_07880	1476
PITG_07881	1140
PITG_07882	1968
PITG_07883	1854
PITG_07884	1365
PITG_07885	1257
PITG_07886	1866
PITG_07887	1356
PITG_07888	805
PITG_07889	1200
PITG_07890	2045
PITG_07891	487
PITG_07892	792
PITG_07894	612
PITG_07895	2741
PITG_07896	2184
PITG_07897	1296
PITG_07898	2400
PITG_07899	2634
PITG_07900	1371
PITG_07901	640
PITG_07902	1692
PITG_07903	1313
PITG_07904	1118
PITG_07905	1410
PITG_07907	795
PITG_07909	789
PITG_07910	2166
PITG_07911	1086
PITG_07912	2775
PITG_07913	540
PITG_07914	796
PITG_07915	1803
PITG_07916	1779
PITG_07917	722
PITG_07918	534
PITG_07919	735
PITG_07920	252
PITG_07921	459
PITG_07922	390
PITG_07923	1043
PITG_07924	1182
PITG_07925	3724
PITG_07926	1325
PITG_07931	519
PITG_07932	879
PITG_07933	1125
PITG_07934	501
PITG_07936	372
PITG_07937	4872
PITG_07938	1065
PITG_07939	2390
PITG_07940	1068
PITG_07941	114
PITG_07942	558
PITG_07943	7899
PITG_07944	1242
PITG_07945	1236
PITG_07946	1461
PITG_07947	462
PITG_07948	2105
PITG_07949	1407
PITG_07950	2274
PITG_07951	631
PITG_07952	891
PITG_07953	1340
PITG_07954	801
PITG_07955	1773
PITG_07956	3828
PITG_07957	969
PITG_07958	1102
PITG_07959	721
PITG_07960	1576
PITG_07961	1549
PITG_07962	1314
PITG_07963	740
PITG_07964	1148
PITG_07965	818
PITG_07966	1161
PITG_07967	1453
PITG_07968	1581
PITG_07971	1467
PITG_07972	977
PITG_07973	1185
PITG_07974	1548
PITG_07975	1713
PITG_07976	1297
PITG_07977	894
PITG_07978	1113
PITG_07980	1296
PITG_07983	1556
PITG_07984	1830
PITG_07985	4695
PITG_07986	1115
PITG_07988	2678
PITG_07991	2397
PITG_07992	612
PITG_07993	939
PITG_07994	1842
PITG_07995	918
PITG_07996	1698
PITG_07999	1757
PITG_08000	2040
PITG_08001	2022
PITG_08002	1758
PITG_08003	864
PITG_08004	1917
PITG_08005	1530
PITG_08006	3327
PITG_08007	336
PITG_08008	2139
PITG_08009	612
PITG_08011	3594
PITG_08012	579
PITG_08013	879
PITG_08014	594
PITG_08015	1149
PITG_08016	812
PITG_08017	1066
PITG_08018	1362
PITG_08019	1655
PITG_08022	1617
PITG_08023	6330
PITG_08024	1212
PITG_08025	3474
PITG_08026	2277
PITG_08027	2130
PITG_08028	4248
PITG_08031	7664
PITG_08032	3651
PITG_08034	807
PITG_08035	1262
PITG_08036	534
PITG_08037	819
PITG_08038	642
PITG_08039	2106
PITG_08040	582
PITG_08041	536
PITG_08042	1590
PITG_08043	2567
PITG_08044	1291
PITG_08045	939
PITG_08046	2895
PITG_08048	975
PITG_08049	3108
PITG_08050	1036
PITG_08051	574
PITG_08052	438
PITG_08053	420
PITG_08054	354
PITG_08055	444
PITG_08056	1131
PITG_08058	432
PITG_08059	1164
PITG_08060	1134
PITG_08061	1107
PITG_08063	285
PITG_08067	1176
PITG_08070	450
PITG_08071	462
PITG_08072	1437
PITG_08073	687
PITG_08074	732
PITG_08077	648
PITG_08078	525
PITG_08079	510
PITG_08080	372
PITG_08082	444
PITG_08083	821
PITG_08084	669
PITG_08085	526
PITG_08086	831
PITG_08087	3351
PITG_08088	798
PITG_08089	1153
PITG_08090	2109
PITG_08091	243
PITG_08092	342
PITG_08093	2556
PITG_08094	825
PITG_08095	1053
PITG_08098	600
PITG_08099	711
PITG_08100	2409
PITG_08101	1962
PITG_08102	501
PITG_08103	333
PITG_08104	549
PITG_08105	725
PITG_08106	363
PITG_08107	294
PITG_08108	243
PITG_08109	93
PITG_08110	696
PITG_08111	732
PITG_08112	486
PITG_08114	321
PITG_08118	357
PITG_08119	805
PITG_08120	760
PITG_08121	594
PITG_08125	549
PITG_08126	672
PITG_08127	468
PITG_08128	1017
PITG_08129	1353
PITG_08130	309
PITG_08131	606
PITG_08132	606
PITG_08133	516
PITG_08135	1038
PITG_08136	941
PITG_08137	726
PITG_08138	1500
PITG_08139	4524
PITG_08140	390
PITG_08141	1882
PITG_08142	1425
PITG_08143	459
PITG_08144	354
PITG_08145	1890
PITG_08148	2163
PITG_08150	588
PITG_08154	648
PITG_08155	588
PITG_08156	339
PITG_08157	1197
PITG_08159	1389
PITG_08160	1398
PITG_08161	831
PITG_08162	3765
PITG_08163	3003
PITG_08164	4631
PITG_08165	3669
PITG_08166	4839
PITG_08167	5199
PITG_08168	5142
PITG_08169	5142
PITG_08170	4298
PITG_08171	357
PITG_08172	1179
PITG_08173	3501
PITG_08174	594
PITG_08175	330
PITG_08176	585
PITG_08177	1287
PITG_08178	2157
PITG_08179	3453
PITG_08180	222
PITG_08181	2074
PITG_08183	1393
PITG_08184	3122
PITG_08185	511
PITG_08186	1719
PITG_08187	1227
PITG_08188	1644
PITG_08189	2150
PITG_08190	1713
PITG_08191	1110
PITG_08193	303
PITG_08194	603
PITG_08195	2574
PITG_08196	617
PITG_08197	2115
PITG_08198	1209
PITG_08199	894
PITG_08200	983
PITG_08201	1788
PITG_08202	576
PITG_08204	735
PITG_08205	1267
PITG_08206	1413
PITG_08207	2934
PITG_08209	384
PITG_08210	615
PITG_08211	3052
PITG_08212	216
PITG_08213	1134
PITG_08216	3822
PITG_08217	333
PITG_08218	725
PITG_08219	699
PITG_08220	336
PITG_08221	1053
PITG_08222	1063
PITG_08223	744
PITG_08225	369
PITG_08226	1371
PITG_08228	648
PITG_08229	2686
PITG_08230	10689
PITG_08232	1707
PITG_08233	408
PITG_08234	1263
PITG_08235	1717
PITG_08236	1449
PITG_08237	2589
PITG_08239	615
PITG_08241	468
PITG_08244	894
PITG_08245	342
PITG_08250	537
PITG_08251	456
PITG_08252	342
PITG_08258	788
PITG_08262	675
PITG_08265	702
PITG_08266	2880
PITG_08267	324
PITG_08272	408
PITG_08273	348
PITG_08274	369
PITG_08276	330
PITG_08278	357
PITG_08281	354
PITG_08282	546
PITG_08283	309
PITG_08285	872
PITG_08290	504
PITG_08293	339
PITG_08294	513
PITG_08295	11889
PITG_08296	903
PITG_08297	903
PITG_08299	1656
PITG_08300	891
PITG_08301	1248
PITG_08302	477
PITG_08303	309
PITG_08304	3429
PITG_08305	7664
PITG_08306	2379
PITG_08307	768
PITG_08308	714
PITG_08309	2487
PITG_08310	354
PITG_08311	622
PITG_08312	2448
PITG_08313	846
PITG_08314	960
PITG_08315	630
PITG_08316	4308
PITG_08317	516
PITG_08319	459
PITG_08320	481
PITG_08322	552
PITG_08323	1829
PITG_08324	904
PITG_08325	2943
PITG_08326	4638
PITG_08327	528
PITG_08328	657
PITG_08329	3057
PITG_08330	463
PITG_08331	1413
PITG_08332	647
PITG_08333	1436
PITG_08334	714
PITG_08335	558
PITG_08336	795
PITG_08337	534
PITG_08338	3805
PITG_08339	1833
PITG_08340	1527
PITG_08341	1905
PITG_08342	780
PITG_08344	1803
PITG_08345	1041
PITG_08346	1668
PITG_08347	1380
PITG_08348	1203
PITG_08349	552
PITG_08350	1335
PITG_08351	1632
PITG_08352	306
PITG_08353	342
PITG_08357	1458
PITG_08358	2682
PITG_08359	723
PITG_08362	1275
PITG_08363	4515
PITG_08364	907
PITG_08365	2646
PITG_08366	1383
PITG_08367	1258
PITG_08368	1620
PITG_08369	3150
PITG_08371	873
PITG_08372	1413
PITG_08373	687
PITG_08374	1983
PITG_08375	585
PITG_08376	910
PITG_08377	858
PITG_08379	777
PITG_08381	1749
PITG_08382	447
PITG_08383	4605
PITG_08385	615
PITG_08386	438
PITG_08387	2751
PITG_08388	1098
PITG_08389	429
PITG_08391	492
PITG_08392	3322
PITG_08393	1106
PITG_08394	3215
PITG_08395	1632
PITG_08396	993
PITG_08397	2007
PITG_08398	336
PITG_08399	402
PITG_08400	1515
PITG_08403	1394
PITG_08404	669
PITG_08405	5259
PITG_08406	552
PITG_08407	1884
PITG_08408	675
PITG_08409	634
PITG_08410	1389
PITG_08411	663
PITG_08412	476
PITG_08413	159
PITG_08414	1311
PITG_08416	2346
PITG_08417	668
PITG_08418	1338
PITG_08419	510
PITG_08420	555
PITG_08421	945
PITG_08422	1323
PITG_08423	3213
PITG_08424	2493
PITG_08425	3672
PITG_08426	1032
PITG_08427	870
PITG_08428	1431
PITG_08429	723
PITG_08430	948
PITG_08431	1263
PITG_08432	1029
PITG_08433	393
PITG_08434	306
PITG_08435	1614
PITG_08436	879
PITG_08437	870
PITG_08438	756
PITG_08439	755
PITG_08440	2530
PITG_08441	1044
PITG_08442	1035
PITG_08443	333
PITG_08444	2276
PITG_08445	1227
PITG_08446	2491
PITG_08447	2421
PITG_08450	1584
PITG_08451	888
PITG_08452	1420
PITG_08453	473
PITG_08454	2319
PITG_08455	3401
PITG_08456	1791
PITG_08458	2361
PITG_08459	1845
PITG_08460	2193
PITG_08461	1221
PITG_08462	1716
PITG_08463	879
PITG_08464	720
PITG_08465	426
PITG_08467	1179
PITG_08468	1005
PITG_08469	1542
PITG_08470	1215
PITG_08471	1178
PITG_08473	2931
PITG_08474	234
PITG_08475	930
PITG_08476	2499
PITG_08477	1335
PITG_08478	1161
PITG_08480	1974
PITG_08481	4889
PITG_08482	1008
PITG_08483	1749
PITG_08484	318
PITG_08486	300
PITG_08487	1519
PITG_08488	333
PITG_08489	803
PITG_08490	651
PITG_08491	1458
PITG_08492	693
PITG_08493	363
PITG_08494	1132
PITG_08495	1083
PITG_08496	561
PITG_08497	754
PITG_08498	306
PITG_08500	465
PITG_08502	477
PITG_08503	483
PITG_08504	2673
PITG_08505	1230
PITG_08506	576
PITG_08507	1440
PITG_08508	777
PITG_08509	828
PITG_08510	1497
PITG_08511	522
PITG_08513	138
PITG_08514	2772
PITG_08515	1512
PITG_08516	966
PITG_08517	732
PITG_08518	995
PITG_08519	294
PITG_08520	327
PITG_08521	1101
PITG_08522	1149
PITG_08524	345
PITG_08525	1030
PITG_08526	447
PITG_08528	639
PITG_08529	6168
PITG_08530	1660
PITG_08531	540
PITG_08532	1215
PITG_08533	336
PITG_08534	969
PITG_08536	1168
PITG_08537	946
PITG_08538	651
PITG_08539	755
PITG_08540	3261
PITG_08541	1047
PITG_08542	465
PITG_08543	744
PITG_08544	1080
PITG_08545	1885
PITG_08546	684
PITG_08547	363
PITG_08548	405
PITG_08549	1254
